cx,cy,cz,count,density,i,j,k
0.309633,0.124128,-0.295642,432,3.45600000e+06,15,21,1
0.309633,0.124128,-0.245642,101,8.08000000e+05,15,21,2
0.309633,0.124128,-0.195642,138,1.10400000e+06,15,21,3
0.309633,0.124128,-0.145642,180,1.44000000e+06,15,21,4
0.309633,0.124128,-0.095642,331,2.64800000e+06,15,21,5
0.309633,0.124128,-0.045642,561,4.48800000e+06,15,21,6
0.309633,0.124128,0.004358,323,2.58400000e+06,15,21,7
0.309633,0.124128,0.054358,433,3.46400000e+06,15,21,8
0.309633,0.124128,0.104358,742,5.93600000e+06,15,21,9
0.309633,0.124128,0.154358,347,2.77600000e+06,15,21,10
0.309633,0.124128,0.204358,243,1.94400000e+06,15,21,11
0.309633,0.124128,0.254358,200,1.60000000e+06,15,21,12
0.309633,0.174128,-0.295642,7,5.60000000e+04,15,22,1
0.309633,0.174128,-0.245642,382,3.05600000e+06,15,22,2
0.309633,0.174128,-0.195642,73,5.84000000e+05,15,22,3
0.309633,0.174128,0.104358,140,1.12000000e+06,15,22,9
0.309633,0.174128,0.154358,408,3.26400000e+06,15,22,10
0.309633,0.174128,0.204358,323,2.58400000e+06,15,22,11
0.309633,0.174128,0.254358,116,9.28000000e+05,15,22,12
0.309633,0.224128,-0.245642,43,3.44000000e+05,15,23,2
0.309633,0.224128,-0.195642,421,3.36800000e+06,15,23,3
0.309633,0.224128,0.154358,358,2.86400000e+06,15,23,10
0.309633,0.224128,0.204358,81,6.48000000e+05,15,23,11
0.309633,0.224128,0.254358,4,3.20000000e+04,15,23,12
0.309633,0.274128,-0.195642,178,1.42400000e+06,15,24,3
0.309633,0.274128,-0.145642,357,2.85600000e+06,15,24,4
0.309633,0.274128,0.104358,109,8.72000000e+05,15,24,9
0.309633,0.274128,0.154358,444,3.55200000e+06,15,24,10
0.309633,0.324128,-0.145642,87,6.96000000e+05,15,25,4
0.309633,0.324128,-0.095642,537,4.29600000e+06,15,25,5
0.309633,0.324128,-0.045642,507,4.05600000e+06,15,25,6
0.309633,0.324128,0.004358,8,6.40000000e+04,15,25,7
0.309633,0.324128,0.054358,54,4.32000000e+05,15,25,8
0.309633,0.324128,0.104358,463,3.70400000e+06,15,25,9
0.309633,0.324128,0.154358,63,5.04000000e+05,15,25,10
0.309633,0.374128,-0.045642,40,3.20000000e+05,15,26,6
0.309633,0.374128,0.004358,457,3.65600000e+06,15,26,7
0.309633,0.374128,0.054358,353,2.82400000e+06,15,26,8
0.309633,0.374128,0.104358,22,1.76000000e+05,15,26,9
0.359633,-0.675872,-0.295642,30,2.40000000e+05,16,5,1
0.359633,-0.625872,-0.345642,133,1.06400000e+06,16,6,0
0.359633,-0.625872,-0.295642,415,3.32000000e+06,16,6,1
0.359633,-0.625872,-0.245642,99,7.92000000e+05,16,6,2
0.359633,-0.575872,-0.345642,326,2.60800000e+06,16,7,0
0.359633,-0.575872,-0.295642,280,2.24000000e+06,16,7,1
0.359633,-0.575872,-0.245642,551,4.40800000e+06,16,7,2
0.359633,-0.575872,-0.195642,61,4.88000000e+05,16,7,3
0.359633,-0.525872,-0.345642,356,2.84800000e+06,16,8,0
0.359633,-0.525872,-0.295642,59,4.72000000e+05,16,8,1
0.359633,-0.525872,-0.245642,321,2.56800000e+06,16,8,2
0.359633,-0.525872,-0.195642,323,2.58400000e+06,16,8,3
0.359633,-0.475872,-0.345642,36,2.88000000e+05,16,9,0
0.359633,-0.475872,-0.295642,308,2.46400000e+06,16,9,1
0.359633,-0.475872,-0.245642,238,1.90400000e+06,16,9,2
0.359633,-0.475872,-0.195642,426,3.40800000e+06,16,9,3
0.359633,-0.475872,-0.145642,59,4.72000000e+05,16,9,4
0.359633,-0.425872,-0.295642,229,1.83200000e+06,16,10,1
0.359633,-0.425872,-0.245642,320,2.56000000e+06,16,10,2
0.359633,-0.425872,-0.195642,394,3.15200000e+06,16,10,3
0.359633,-0.425872,-0.145642,161,1.28800000e+06,16,10,4
0.359633,-0.375872,-0.245642,211,1.68800000e+06,16,11,2
0.359633,-0.375872,-0.195642,347,2.77600000e+06,16,11,3
0.359633,-0.375872,-0.145642,64,5.12000000e+05,16,11,4
0.359633,-0.375872,-0.095642,2,1.60000000e+04,16,11,5
0.359633,-0.375872,-0.045642,135,1.08000000e+06,16,11,6
0.359633,-0.375872,0.004358,2,1.60000000e+04,16,11,7
0.359633,-0.325872,-0.095642,184,1.47200000e+06,16,12,5
0.359633,-0.325872,-0.045642,279,2.23200000e+06,16,12,6
0.359633,-0.325872,0.004358,86,6.88000000e+05,16,12,7
0.359633,-0.275872,-0.095642,367,2.93600000e+06,16,13,5
0.359633,-0.275872,-0.045642,347,2.77600000e+06,16,13,6
0.359633,-0.275872,0.004358,156,1.24800000e+06,16,13,7
0.359633,-0.225872,-0.095642,279,2.23200000e+06,16,14,5
0.359633,-0.225872,-0.045642,49,3.92000000e+05,16,14,6
0.359633,-0.225872,0.004358,178,1.42400000e+06,16,14,7
0.359633,-0.225872,0.054358,2,1.60000000e+04,16,14,8
0.359633,-0.175872,-0.095642,210,1.68000000e+06,16,15,5
0.359633,-0.175872,0.004358,215,1.72000000e+06,16,15,7
0.359633,-0.175872,0.054358,113,9.04000000e+05,16,15,8
0.359633,-0.125872,-0.095642,191,1.52800000e+06,16,16,5
0.359633,-0.125872,0.004358,122,9.76000000e+05,16,16,7
0.359633,-0.125872,0.054358,285,2.28000000e+06,16,16,8
0.359633,-0.125872,0.104358,71,5.68000000e+05,16,16,9
0.359633,-0.125872,0.454358,1032,8.25600000e+06,16,16,16
0.359633,-0.125872,0.504358,173,1.38400000e+06,16,16,17
0.359633,-0.075872,-0.095642,94,7.52000000e+05,16,17,5
0.359633,-0.075872,-0.045642,105,8.40000000e+05,16,17,6
0.359633,-0.075872,0.054358,164,1.31200000e+06,16,17,8
0.359633,-0.075872,0.104358,250,2.00000000e+06,16,17,9
0.359633,-0.075872,0.404358,5,4.00000000e+04,16,17,15
0.359633,-0.075872,0.454358,553,4.42400000e+06,16,17,16
0.359633,-0.025872,-0.345642,1,8.00000000e+03,16,18,0
0.359633,-0.025872,-0.295642,5,4.00000000e+04,16,18,1
0.359633,-0.025872,-0.095642,5,4.00000000e+04,16,18,5
0.359633,-0.025872,-0.045642,243,1.94400000e+06,16,18,6
0.359633,-0.025872,0.054358,84,6.72000000e+05,16,18,8
0.359633,-0.025872,0.104358,293,2.34400000e+06,16,18,9
0.359633,-0.025872,0.154358,172,1.37600000e+06,16,18,10
0.359633,-0.025872,0.204358,9,7.20000000e+04,16,18,11
0.359633,0.024128,-0.345642,238,1.90400000e+06,16,19,0
0.359633,0.024128,-0.295642,339,2.71200000e+06,16,19,1
0.359633,0.024128,-0.245642,98,7.84000000e+05,16,19,2
0.359633,0.024128,-0.045642,246,1.96800000e+06,16,19,6
0.359633,0.024128,0.004358,134,1.07200000e+06,16,19,7
0.359633,0.024128,0.054358,101,8.08000000e+05,16,19,8
0.359633,0.024128,0.104358,491,3.92800000e+06,16,19,9
0.359633,0.024128,0.154358,258,2.06400000e+06,16,19,10
0.359633,0.024128,0.204358,6,4.80000000e+04,16,19,11
0.359633,0.074128,-0.345642,102,8.16000000e+05,16,20,0
0.359633,0.074128,-0.295642,147,1.17600000e+06,16,20,1
0.359633,0.074128,-0.245642,165,1.32000000e+06,16,20,2
0.359633,0.074128,-0.195642,127,1.01600000e+06,16,20,3
0.359633,0.074128,-0.045642,102,8.16000000e+05,16,20,6
0.359633,0.074128,0.004358,352,2.81600000e+06,16,20,7
0.359633,0.074128,0.054358,208,1.66400000e+06,16,20,8
0.359633,0.074128,0.104358,265,2.12000000e+06,16,20,9
0.359633,0.074128,0.154358,220,1.76000000e+06,16,20,10
0.359633,0.074128,0.204358,19,1.52000000e+05,16,20,11
0.359633,0.124128,-0.295642,425,3.40000000e+06,16,21,1
0.359633,0.124128,-0.195642,51,4.08000000e+05,16,21,3
0.359633,0.124128,-0.145642,236,1.88800000e+06,16,21,4
0.359633,0.124128,-0.095642,356,2.84800000e+06,16,21,5
0.359633,0.124128,-0.045642,508,4.06400000e+06,16,21,6
0.359633,0.124128,0.004358,381,3.04800000e+06,16,21,7
0.359633,0.124128,0.054358,222,1.77600000e+06,16,21,8
0.359633,0.124128,0.104358,28,2.24000000e+05,16,21,9
0.359633,0.124128,0.154358,165,1.32000000e+06,16,21,10
0.359633,0.124128,0.204358,106,8.48000000e+05,16,21,11
0.359633,0.174128,-0.295642,83,6.64000000e+05,16,22,1
0.359633,0.174128,-0.245642,398,3.18400000e+06,16,22,2
0.359633,0.174128,-0.045642,29,2.32000000e+05,16,22,6
0.359633,0.174128,0.004358,100,8.00000000e+05,16,22,7
0.359633,0.174128,0.054358,210,1.68000000e+06,16,22,8
0.359633,0.174128,0.104358,381,3.04800000e+06,16,22,9
0.359633,0.174128,0.154358,39,3.12000000e+05,16,22,10
0.359633,0.174128,0.204358,5,4.00000000e+04,16,22,11
0.359633,0.224128,-0.245642,239,1.91200000e+06,16,23,2
0.359633,0.224128,-0.195642,272,2.17600000e+06,16,23,3
0.359633,0.224128,0.104358,409,3.27200000e+06,16,23,9
0.359633,0.224128,0.154358,78,6.24000000e+05,16,23,10
0.359633,0.274128,-0.195642,256,2.04800000e+06,16,24,3
0.359633,0.274128,-0.145642,325,2.60000000e+06,16,24,4
0.359633,0.274128,-0.095642,2,1.60000000e+04,16,24,5
0.359633,0.274128,0.104358,423,3.38400000e+06,16,24,9
0.359633,0.274128,0.154358,11,8.80000000e+04,16,24,10
0.359633,0.324128,-0.145642,78,6.24000000e+05,16,25,4
0.359633,0.324128,-0.095642,472,3.77600000e+06,16,25,5
0.359633,0.324128,-0.045642,348,2.78400000e+06,16,25,6
0.359633,0.324128,0.004358,430,3.44000000e+06,16,25,7
0.359633,0.324128,0.054358,420,3.36000000e+06,16,25,8
0.359633,0.324128,0.104358,257,2.05600000e+06,16,25,9
0.359633,0.374128,0.004358,55,4.40000000e+05,16,26,7
0.359633,0.374128,0.054358,85,6.80000000e+05,16,26,8
0.409633,-0.575872,-0.295642,25,2.00000000e+05,17,7,1
0.409633,-0.525872,-0.345642,5,4.00000000e+04,17,8,0
0.409633,-0.525872,-0.295642,185,1.48000000e+06,17,8,1
0.409633,-0.525872,-0.245642,25,2.00000000e+05,17,8,2
0.409633,-0.475872,-0.295642,117,9.36000000e+05,17,9,1
0.409633,-0.475872,-0.245642,54,4.32000000e+05,17,9,2
0.409633,-0.225872,-0.095642,13,1.04000000e+05,17,14,5
0.409633,-0.225872,-0.045642,78,6.24000000e+05,17,14,6
0.409633,-0.175872,-0.095642,40,3.20000000e+05,17,15,5
0.409633,-0.175872,-0.045642,129,1.03200000e+06,17,15,6
0.409633,-0.175872,0.004358,29,2.32000000e+05,17,15,7
0.409633,-0.175872,0.504358,225,1.80000000e+06,17,15,17
0.409633,-0.125872,-0.095642,16,1.28000000e+05,17,16,5
0.409633,-0.125872,-0.045642,126,1.00800000e+06,17,16,6
0.409633,-0.125872,0.004358,281,2.24800000e+06,17,16,7
0.409633,-0.125872,0.404358,51,4.08000000e+05,17,16,15
0.409633,-0.125872,0.454358,272,2.17600000e+06,17,16,16
0.409633,-0.125872,0.504358,292,2.33600000e+06,17,16,17
0.409633,-0.075872,-0.045642,85,6.80000000e+05,17,17,6
0.409633,-0.075872,0.004358,243,1.94400000e+06,17,17,7
0.409633,-0.075872,0.054358,34,2.72000000e+05,17,17,8
0.409633,-0.025872,-0.095642,209,1.67200000e+06,17,18,5
0.409633,-0.025872,-0.045642,412,3.29600000e+06,17,18,6
0.409633,-0.025872,0.004358,265,2.12000000e+06,17,18,7
0.409633,-0.025872,0.054358,190,1.52000000e+06,17,18,8
0.409633,-0.025872,0.104358,25,2.00000000e+05,17,18,9
0.409633,0.024128,-0.345642,4,3.20000000e+04,17,19,0
0.409633,0.024128,-0.295642,79,6.32000000e+05,17,19,1
0.409633,0.024128,-0.245642,4,3.20000000e+04,17,19,2
0.409633,0.024128,-0.095642,2,1.60000000e+04,17,19,5
0.409633,0.024128,-0.045642,147,1.17600000e+06,17,19,6
0.409633,0.024128,0.004358,252,2.01600000e+06,17,19,7
0.409633,0.024128,0.054358,205,1.64000000e+06,17,19,8
0.409633,0.024128,0.104358,8,6.40000000e+04,17,19,9
0.409633,0.074128,-0.345642,6,4.80000000e+04,17,20,0
0.409633,0.074128,-0.295642,356,2.84800000e+06,17,20,1
0.409633,0.074128,-0.245642,416,3.32800000e+06,17,20,2
0.409633,0.074128,-0.195642,135,1.08000000e+06,17,20,3
0.409633,0.074128,0.104358,39,3.12000000e+05,17,20,9
0.409633,0.124128,-0.295642,168,1.34400000e+06,17,21,1
0.409633,0.124128,-0.245642,7,5.60000000e+04,17,21,2
0.409633,0.124128,-0.195642,227,1.81600000e+06,17,21,3
0.409633,0.124128,-0.145642,247,1.97600000e+06,17,21,4
0.409633,0.124128,-0.095642,295,2.36000000e+06,17,21,5
0.409633,0.124128,-0.045642,37,2.96000000e+05,17,21,6
0.409633,0.174128,-0.295642,25,2.00000000e+05,17,22,1
0.409633,0.174128,-0.245642,397,3.17600000e+06,17,22,2
0.409633,0.174128,-0.095642,74,5.92000000e+05,17,22,5
0.409633,0.174128,-0.045642,370,2.96000000e+06,17,22,6
0.409633,0.174128,0.004358,308,2.46400000e+06,17,22,7
0.409633,0.174128,0.054358,128,1.02400000e+06,17,22,8
0.409633,0.224128,-0.245642,203,1.62400000e+06,17,23,2
0.409633,0.224128,-0.195642,354,2.83200000e+06,17,23,3
0.409633,0.224128,-0.145642,2,1.60000000e+04,17,23,4
0.409633,0.224128,0.004358,54,4.32000000e+05,17,23,7
0.409633,0.224128,0.054358,270,2.16000000e+06,17,23,8
0.409633,0.224128,0.104358,157,1.25600000e+06,17,23,9
0.409633,0.274128,-0.195642,143,1.14400000e+06,17,24,3
0.409633,0.274128,-0.145642,335,2.68000000e+06,17,24,4
0.409633,0.274128,-0.095642,333,2.66400000e+06,17,24,5
0.409633,0.274128,-0.045642,210,1.68000000e+06,17,24,6
0.409633,0.274128,0.004358,199,1.59200000e+06,17,24,7
0.409633,0.274128,0.054358,318,2.54400000e+06,17,24,8
0.409633,0.274128,0.104358,93,7.44000000e+05,17,24,9
0.409633,0.324128,-0.095642,110,8.80000000e+05,17,25,5
0.409633,0.324128,-0.045642,241,1.92800000e+06,17,25,6
0.409633,0.324128,0.004358,167,1.33600000e+06,17,25,7
0.409633,0.324128,0.054358,66,5.28000000e+05,17,25,8
0.459633,-0.175872,0.504358,187,1.49600000e+06,18,15,17
0.459633,0.074128,-0.295642,1,8.00000000e+03,18,20,1
0.459633,0.074128,-0.245642,50,4.00000000e+05,18,20,2
0.459633,0.124128,-0.295642,25,2.00000000e+05,18,21,1
0.459633,0.124128,-0.245642,459,3.67200000e+06,18,21,2
0.459633,0.124128,-0.195642,445,3.56000000e+06,18,21,3
0.459633,0.124128,-0.145642,161,1.28800000e+06,18,21,4
0.459633,0.124128,-0.095642,8,6.40000000e+04,18,21,5
0.459633,0.174128,-0.245642,206,1.64800000e+06,18,22,2
0.459633,0.174128,-0.195642,358,2.86400000e+06,18,22,3
0.459633,0.174128,-0.145642,342,2.73600000e+06,18,22,4
0.459633,0.174128,-0.095642,374,2.99200000e+06,18,22,5
0.459633,0.174128,-0.045642,307,2.45600000e+06,18,22,6
0.459633,0.174128,0.004358,12,9.60000000e+04,18,22,7
0.459633,0.224128,-0.245642,4,3.20000000e+04,18,23,2
0.459633,0.224128,-0.195642,238,1.90400000e+06,18,23,3
0.459633,0.224128,-0.145642,391,3.12800000e+06,18,23,4
0.459633,0.224128,-0.095642,440,3.52000000e+06,18,23,5
0.459633,0.224128,-0.045642,528,4.22400000e+06,18,23,6
0.459633,0.224128,0.004358,351,2.80800000e+06,18,23,7
0.459633,0.224128,0.054358,9,7.20000000e+04,18,23,8
0.459633,0.274128,-0.145642,95,7.60000000e+05,18,24,4
0.459633,0.274128,-0.095642,290,2.32000000e+06,18,24,5
0.459633,0.274128,-0.045642,379,3.03200000e+06,18,24,6
0.459633,0.274128,0.004358,245,1.96000000e+06,18,24,7
0.459633,0.274128,0.054358,55,4.40000000e+05,18,24,8
0.509633,0.224128,-0.145642,45,3.60000000e+05,19,23,4
